4528	152	77.1005
4588	151	14.9041
4612	104	64.3266
4639	150	104.733
4639	150	45.4618
4639	150	36.643
4687	151	40.1551
4687	151	39.6745
4696	153	126.496
4696	153	29.5508
4711	121	179.734
4711	121	17.5735
4828	118	135.271
4828	118	24.763
4951	136	227.253
4973	104	40.666
4973	104	32.2517
5063	137	99.6225
5063	137	49.4188
5070	136	22.0676
5070	136	69.0558
5147	135	477.993
5159	154	24.1912
5195	119	108.571
5195	119	60.9122
5208	136	99.843
5227	152	312.023
5227	152	1.62975
5245	104	116.028
5245	104	12.2675
5277	135	101.944
5300	119	129.751
5407	138	43.2517
5407	138	107.806
5441	134	30.264
5452	118	356.296
5452	118	19.4059
5454	119	28.1092
5454	119	48.3213
5475	137	47.7225
5478	118	174.5
5478	118	66.9324
5513	151	298.235
5561	152	280.21
5561	152	9.32869
5565	135	75.9164
5565	135	157.65
5615	150	146.222
5655	153	146.331
5685	135	119.137
5772	150	482.144
5772	150	44.838
5772	150	61.1759
5931	153	132.221
6181	153	59.6352
6294	152	288.819
6294	152	138.774
6294	152	74.3634
6294	152	12.3798
6301	121	45.3214
6301	121	38.114
6327	134	41.4601
6337	151	63.1653
6408	120	107.334
6408	120	107.174
6417	102	368.879
6457	121	344.555
6457	121	169.2
6488	102	223.976
6539	150	304.008
6553	119	290.636
6591	150	398.482
6591	150	57.7706
6629	118	185.252
6629	118	166.067
6652	150	69.336
6681	136	154.282
6705	152	286.004
6705	152	60.9492
6855	151	372.266
6863	104	314.876
6863	104	48.2345
6903	153	26.3394
6910	150	131.452
6910	150	113.482
6910	150	19.9921
6947	118	222.835
6947	118	24.5864
6962	152	120.189
6962	152	2.03769
6963	136	494.25
6963	136	128.65
6963	136	35.6314
6975	103	138.638
6989	137	249.579
7029	105	59.0144
7034	120	1.9924
7034	120	1.21668
7177	120	60.2359
7177	120	0.964258
7177	120	3.12438
7199	119	626.227
7201	102	180.369
7234	104	317.718
7266	118	390.367
7294	105	66.7225
7294	105	79.5873
7348	135	73.62
7364	103	68.116
7467	151	245.97
7498	118	126.865
7498	118	8.90912
7549	120	252.657
7669	105	102.647
7680	151	11.965
7680	151	0.397013
7680	151	0.511366
7680	151	0.120996
7680	151	3.00335
7713	136	412.414
7715	119	48.244
7839	119	90.0509
7851	120	166.47
7867	134	64.8564
7867	134	35.2343
7898	137	83.6379
7898	137	54.1662
7976	104	16.9837
7976	104	0.96077
8062	135	55.7339
8062	135	45.6654
8070	153	121.106
8070	153	84.2909
8100	119	65.2619
8115	121	71.2593
8115	121	47.9926
8121	118	130.358
8121	118	48.612
8144	105	180.308
8166	120	46.9623
8218	150	142.811
8242	153	246.659
8368	134	108.786
8399	120	241.827
8417	151	35.7538
8417	151	64.7622
8417	151	6.09967
8436	150	398.04
8436	150	23.8699
8443	103	0.122456
8443	103	2.15525
8443	103	2.61434
8472	104	75.6759
8625	119	298.238
8625	119	16.4865
8892	134	98.9581
9003	105	312.595
9003	105	47.4634
9036	150	86.2674
9123	150	64.7292
9123	150	22.0592
9202	119	79.6763
9213	102	37.7625
9306	105	208.748
9345	136	50.7634
9406	102	108.96
9406	102	46.549
9433	135	314.788
9433	135	62.4795
9617	134	246.508
9627	168	230.508
9730	134	72.2726
9730	134	2.54667
9746	136	0.841888
9746	152	2.92324
9746	152	0.386628
9746	152	0.525244
9746	152	1.08196
9746	152	0.0309403
9746	152	0.0396468
9746	152	0.0298549
9746	152	0.0295534
9746	152	0.0292658
9746	152	0.116355
9746	152	0.215172
9746	152	0.0259466
9746	152	0.0256767
9746	152	1.18058
9806	153	77.4365
9806	153	32.3722
9872	121	373.93
9872	121	44.7005
9904	151	123.982
9926	102	139.896
9980	134	153.178
0	103	71.5449
1	136	191.141
3	135	605.729
3	135	32.8871
5	151	483.429
5	151	42.2411
6	121	229.225
6	121	0.64825
8	118	415.161
9	118	235.235
11	120	269.504
11	120	7.96821
12	151	428.738
13	105	363.976
14	150	311.805
14	150	3.62783
22	150	173.867
22	150	0.901939
23	134	217.299
24	136	91.1769
24	136	19.5131
25	105	160.508
26	118	378.799
27	105	284.957
27	105	85.5263
27	105	16.3935
28	103	369.345
35	103	205.636
38	120	33.2822
39	105	111.253
39	105	102.318
39	105	16.7426
40	104	429.897
40	104	33.2202
42	102	464.07
44	137	67.924
46	118	301.979
47	103	466.184
47	103	2.33014
48	102	87.2163
49	105	458.896
49	105	10.8823
50	134	438.684
50	134	15.4046
51	150	32.8846
52	134	312.689
53	102	68.9765
54	104	450.529
55	152	92.3172
56	150	255.849
57	136	625.671
58	153	605.431
58	153	64.8163
60	102	732.095
60	102	93.0824
62	118	592.605
64	105	551.996
66	134	343.158
72	104	43.2392
73	134	530.013
74	119	550.324
74	119	22.6972
76	118	53.6081
77	151	399.653
77	151	1.79786
79	118	1.27129
79	118	5.98356
80	137	390.464
80	137	4.93516
81	151	35.0436
82	103	326.509
82	103	63.6232
82	103	18.6985
87	121	439.786
88	134	537.378
88	134	11.7552
89	134	154.891
90	105	254.33
91	136	363.159
91	136	18.2572
92	135	425.453
93	152	901.804
97	134	216.168
99	137	258.058
99	137	40.9229
103	150	414.997
104	120	344.12
106	135	215.962
106	135	43.3383
110	105	307.372
112	152	116.951
113	121	107.849
114	150	227.877
115	102	35.587
117	152	369.037
117	152	28.2536
117	152	44.9343
118	118	33.6318
123	102	55.2066
127	102	46.1293
127	102	62.4983
127	102	14.3087
128	151	0.782395
128	151	20.4682
129	103	601.587
132	136	643.594
134	102	387.858
135	150	809.372
135	150	23.481
136	151	102.201
138	119	353.011
138	119	43.2362
140	120	391.568
140	120	97.441
141	120	238.038
141	120	57.6611
144	121	148.736
144	121	31.5908
145	151	449.689
145	151	232.43
146	103	441.394
150	136	741.465
152	150	409.748
153	104	595.477
154	152	438.383
154	152	151.631
154	152	41.7866
155	102	166.959
155	102	12.5301
157	120	345.549
159	105	642.24
159	105	100.893
159	105	40.0733
160	121	105.745
163	135	317.501
163	135	52.0946
163	135	49.5164
164	103	475.169
165	134	336.532
165	134	8.19225
167	102	426.292
169	167	349.533
169	167	42.0503
170	134	202.801
171	137	127.315
171	137	66.4092
171	137	44.8684
172	152	338.558
172	152	82.4209
172	152	29.4899
173	134	896.608
175	102	649.826
179	102	627.048
180	150	331.252
182	118	237.836
182	118	150.846
186	135	321.305
186	135	63.6962
190	118	380.327
190	118	38.5518
190	118	35.4173
191	151	325.667
194	153	349.872
194	153	31.4431
195	104	551.201
195	104	32.9027
196	134	500.48
197	120	128.834
197	120	28.2938
199	150	407.861
200	134	378.412
200	134	22.1862
201	105	239.454
201	105	51.9156
201	105	27.0817
202	102	217.375
202	102	15.9279
203	120	681.649
203	120	58.6909
204	136	466.438
209	150	225.209
209	150	45.1968
209	150	27.9797
210	118	621.922
216	153	300.463
216	153	10.2602
219	137	96.3515
220	120	545.875
225	105	233.815
225	105	34.426
229	134	729.602
232	118	318.261
233	135	26.697
234	105	313.355
236	102	254.566
236	102	45.7754
240	105	4.74724
240	105	0.0603272
240	105	2.09853
240	105	0.718337
240	105	0.0295691
240	105	0.485326
240	105	0.0246861
240	105	0.0244326
240	105	0.0271561
240	105	1.0378
241	120	215.65
241	120	112.947
243	151	676.237
243	151	401
248	119	669.569
249	121	267.752
249	121	16.4669
250	153	106.688
252	150	557.494
255	150	281.289
255	150	0.48641
258	105	432.188
260	119	238.812
260	119	14.569
261	118	394.716
261	118	44.8123
261	118	62.1692
264	119	385.133
264	119	129.738
267	118	66.0797
268	120	706.471
276	119	14.5642
276	119	67.1704
276	119	1.88967
276	119	4.03077
276	119	2.12117
276	119	0.0276746
276	119	0.1021
276	119	0.0269861
276	119	1.10115
277	105	303.463
277	105	119.249
278	118	33.7551
281	105	377.242
281	105	12.2035
282	134	43.128
283	102	102.151
283	102	78.7387
283	102	16.6435
288	134	64.376
289	103	223.45
294	103	72.5695
300	105	180.249
305	134	494.091
306	119	324.82
306	119	29.3466
307	153	70.3973
308	135	366.464
310	137	502.979
311	134	403.059
312	135	378.038
312	135	37.0606
312	135	41.2868
313	121	404.425
313	121	3.15655
314	118	747.558
315	151	432.458
316	103	424.01
317	118	219.097
317	118	49.1964
318	120	253.58
318	120	66.1108
319	104	466.214
320	120	46.9396
320	120	41.557
322	151	702.306
324	102	526.137
326	134	140.215
326	134	0.635608
328	136	155.399
328	136	128.569
328	136	1.41604
331	153	347.474
334	104	413.129
337	137	193.531
337	137	51.0367
338	152	399.877
339	150	195.239
340	118	124.451
340	118	38.2231
343	134	130.294
347	119	436.123
347	119	152.694
350	120	254.631
350	120	128.857
350	120	11.4417
351	119	246.18
351	119	20.9291
355	151	595.915
355	151	69.9346
355	151	40.5361
356	104	504.117
356	104	74.8205
356	104	17.1985
357	151	141.876
359	55	2.69564
362	102	75.2908
362	102	11.5042
368	105	40.6915
368	105	30.9509
369	135	99.5538
370	102	241.785
370	102	98.1158
377	103	393.936
380	153	148.367
382	118	619.472
382	118	96.7581
382	118	20.0158
385	134	473.875
385	134	169.511
386	102	111.193
387	118	184.733
387	118	10.1153
388	105	585.167
389	152	178.362
389	152	38.2448
390	150	29.6917
392	152	56.6509
397	119	101.148
397	119	3.67499
399	121	530.8
400	120	210.749
400	120	197.373
401	152	114.768
402	120	123.388
403	151	497.307
403	151	11.1034
406	119	28.8057
409	136	719.043
411	118	527.999
412	136	816.59
412	136	23.6225
413	88	314.1
414	136	231.401
414	136	20.526
415	103	544.454
416	136	259.694
416	136	91.8762
422	151	72.9421
422	151	100.513
422	151	10.8
426	120	46.1018
428	134	118.181
428	134	80.4789
429	104	171.648
429	104	15.9811
433	134	416.065
434	102	376.843
434	102	59.0644
435	134	410.337
437	150	77.2256
439	101	27.3451
441	153	321.389
443	104	263.243
445	150	424.443
448	134	232.784
448	134	81.7099
448	134	68.1166
448	134	38.7557
450	104	524.808
450	104	47.8785
452	135	238.349
452	135	47.9415
452	135	70.4204
454	118	638.316
454	118	99.8397
457	134	529.853
461	150	169.535
461	150	64.2189
462	105	1.04267
462	105	1.00685
462	105	0.0620552
462	105	0.036564
462	105	0.0570087
462	105	0.0498931
462	105	1.28428
462	105	0.0237641
462	105	1.00746
463	134	607.153
466	150	564.003
466	150	39.3328
469	118	161.691
469	118	20.3071
472	118	398.15
474	137	414.217
475	150	365.587
477	152	528.36
480	150	324.946
482	121	538.112
483	118	490.954
483	118	47.0545
484	150	367.718
484	150	5.234
487	119	247.964
487	119	12.1909
488	118	181.694
488	118	98.9986
490	121	479.344
490	121	80.0011
491	121	359.599
493	151	343.474
493	151	36.2526
495	102	484.418
499	134	468.949
499	134	37.116
502	105	437.442
502	105	140.7
503	151	312.883
509	135	435.852
511	121	269.009
511	121	38.1112
513	104	187.356
514	150	412.886
515	153	348.328
515	153	123.115
517	135	183.178
517	135	34.0201
517	135	45.7875
517	135	29.15
518	137	277.367
518	137	19.9996
518	137	57.5329
522	102	209.782
522	102	56.806
525	135	48.0684
525	135	31.7413
526	153	615.413
527	137	318.889
528	104	102.094
533	136	433.237
533	136	87.0887
534	134	465.236
534	134	58.2194
534	134	48.3331
535	135	561.367
538	103	777.418
538	103	53.5205
539	137	486.872
542	105	497.346
542	105	50.0776
543	152	136.727
545	121	377.618
545	121	21.8956
547	136	736.485
549	153	514.201
550	121	463.626
551	105	706.548
552	105	525.019
553	104	586.961
553	104	80.7139
554	150	663.879
563	104	498.528
565	120	486.358
566	151	120.607
566	151	82.2887
571	134	602.383
572	136	492.618
574	151	520.033
580	102	450.055
580	102	38.0689
581	136	44.0567
583	136	213.514
583	136	41.652
586	150	616.253
587	153	374.153
590	120	282.654
590	120	48.4714
598	105	513.646
598	105	13.4287
600	152	524.762
604	103	565.741
604	103	7.28257
607	153	183.289
607	153	116.632
607	153	59.208
609	104	3.01973
609	104	14.3891
610	118	608.133
616	121	352.371
619	103	297.758
619	103	30.4112
620	102	357.943
620	102	84.8705
621	119	475.39
623	121	572.749
623	121	62.9867
624	136	271.025
627	118	750.386
632	119	57.0361
634	121	281.991
636	120	393.133
636	120	47.9115
639	151	526.967
639	151	77.6592
640	104	57.6464
647	103	401.313
651	120	241.078
652	151	263.607
652	151	64.5116
652	151	17.0364
654	118	395.896
654	118	45.1984
656	152	538.639
657	119	244.661
657	119	43.178
657	119	43.9263
658	136	113.51
659	104	565.161
659	104	19.4701
660	153	561.184
660	153	10.3104
663	105	529.765
665	119	510.965
667	102	113.261
667	102	72.5869
669	119	553.585
669	119	32.4974
670	137	0.0287683
670	137	0.0284747
670	137	1.46704
672	134	462.876
674	150	355.598
676	137	519.724
676	137	68.0191
678	121	422.569
678	121	205.014
682	102	450.321
683	153	181.852
683	153	173.72
683	153	32.1283
685	153	375.416
685	153	12.8397
688	118	352.373
689	119	401.717
693	135	75.2389
697	152	525.951
697	152	136.246
697	152	8.84818
699	153	47.333
699	153	140.686
699	153	10.5399
704	120	458.491
711	134	340.003
715	120	511.53
715	120	36.8433
716	134	68.1325
716	134	8.39168
717	118	190.98
718	120	347.391
722	134	435.497
722	134	43.0471
724	120	735.847
724	120	62.2289
727	150	432.467
728	152	206.282
728	152	38.6048
729	102	301.271
730	105	222.319
730	105	12.7845
734	103	315.336
735	105	134.005
737	151	163.79
737	151	79.8224
739	118	54.7629
739	118	58.1521
740	151	60.3304
742	104	467.645
742	104	70.7328
744	134	358.565
748	121	742.783
750	136	378.575
754	105	482.359
754	105	20.4608
758	137	527.436
758	137	50.0636
758	137	30.5212
760	150	354.599
760	150	184.78
762	153	200.822
763	153	335.641
763	153	70.2951
765	105	250.926
768	152	162.097
770	134	351.026
770	134	10.0828
771	150	277.238
774	104	104.093
775	152	210.047
775	152	51.5731
776	118	55.0923
776	118	19.2588
778	119	723.177
779	105	474.811
779	105	149.996
779	105	92.5487
780	120	6.33139
780	120	14.8355
780	120	0.509452
780	120	0.224092
780	120	0.402213
780	120	0.858323
780	120	0.272395
780	120	0.0280978
780	120	0.0282683
780	120	0.257685
780	120	0.0254435
780	120	1.1257
781	153	109.296
781	153	2.28486
782	152	195.323
783	150	452.777
784	150	177.528
785	102	643.037
785	102	56.7409
787	136	132.407
791	137	237.113
792	121	418.852
794	134	215.027
796	150	555.252
797	150	363.521
797	150	1.81104
800	153	289.559
800	153	34.4124
802	119	338.552
802	119	26.305
803	137	316.059
803	137	84.7207
803	137	171.216
804	119	66.959
804	119	40.5474
805	137	450.168
807	134	359.902
808	153	32.7202
809	151	92.2447
811	105	397.265
813	136	431.456
816	150	417.897
817	103	415.585
818	118	41.7474
823	150	248.316
823	150	13.5879
826	169	459.759
826	169	94.9007
826	169	62.0365
827	103	242.81
827	103	133.368
830	150	435.429
832	151	353.267
833	137	99.6936
835	121	68.1208
837	150	397.463
838	103	60.4993
840	104	222.029
840	104	2.16178
842	137	599.165
842	137	4.45162
843	137	291.622
844	120	60.9817
847	120	478.721
848	105	136.86
848	105	18.6815
849	137	517.521
850	120	369.375
852	105	31.2175
853	118	110.482
855	105	280.51
855	105	25.3871
857	136	606.591
857	136	59.652
860	120	713.098
862	135	236.486
862	135	34.1536
864	119	353.87
866	153	163.565
866	153	57.9962
866	153	41.5585
867	120	74.3751
868	105	482.858
868	105	196.751
868	105	11.5168
870	120	618.008
870	120	14.4469
870	120	81.2511
870	120	9.1479
875	121	113.882
875	121	18.4891
876	121	212.832
880	135	196.032
880	135	162.926
882	152	339.444
884	134	320.416
884	134	53.9308
886	153	82.4589
890	134	82.4821
890	134	124.497
892	152	355.645
892	152	35.3973
893	105	456.078
893	105	64.4068
893	105	17.0556
896	121	414.673
898	121	30.1011
899	134	590.959
902	150	369.088
904	152	296.799
904	152	49.3801
906	134	507.526
907	104	297.717
907	104	48.4416
911	150	475.925
912	104	597.453
918	136	222.426
918	136	3.60599
921	119	218.416
924	152	282.875
927	152	187.19
927	152	128.518
927	152	79.5927
931	136	501.184
932	150	153.127
932	150	231.144
934	134	107.025
934	134	21.6365
935	152	577.397
940	136	193.793
941	119	416.127
942	104	456.516
943	120	363.048
943	120	92.1851
945	118	681.052
945	118	40.6314
951	102	405.248
953	153	306.635
953	153	37.2829
954	153	25.1205
954	153	45.582
956	150	398.44
957	134	212.848
957	134	150.151
960	105	130.445
960	105	74.52
960	105	12.0036
961	152	597.14
963	137	90.8141
963	137	18.2769
965	135	731.33
966	134	431.504
968	152	440.599
968	152	98.3181
968	152	17.3656
970	121	444.41
972	102	116.228
973	135	73.9694
976	104	242.981
976	104	59.7946
977	104	332.241
977	104	58.1013
977	104	23.6245
980	118	478.091
981	104	97.7294
989	105	396.885
989	105	135.28
993	137	343.183
993	137	93.7871
994	119	519.48
994	119	8.12001
998	152	280.794
1003	121	92.8405
1004	134	392.918
1006	151	156.191
1006	151	188.052
1007	104	571.318
1010	119	616.058
1010	119	150.853
1011	135	524.334
1012	120	605.364
1012	120	3.90359
1014	153	315.076
1015	119	354.005
1015	119	21.8655
1016	104	421.845
1016	104	62.3118
1016	104	34.5786
1017	119	441.181
1020	120	231.921
1021	152	630.336
1026	103	326.705
1028	104	69.9455
1032	137	326.267
1033	119	62.284
1034	152	403.961
1034	152	31.2151
1035	150	121.177
1035	150	30.4595
1041	134	591.077
1042	150	533.548
1042	150	4.20217
1045	105	264.295
1045	105	64.4396
1050	151	765.148
1055	118	167.558
1057	105	286.456
1057	105	134.838
1057	105	20.0306
1062	153	492.766
1064	136	102.848
1064	136	39.9389
1065	134	805.395
1065	134	41.2433
1066	151	236.09
1068	104	202.27
1069	135	162.517
1071	153	429.114
1071	153	86.2528
1071	153	62.9267
1073	104	605.275
1077	120	211.726
1077	120	34.1441
1078	118	365.851
1080	121	340.746
1088	137	459.929
1088	137	56.8442
1089	137	551.59
1089	137	58.8934
1089	137	39.3147
1090	153	293.823
1090	153	80.725
1090	153	22.8665
1094	102	289.565
1096	136	486.587
1097	150	18.4324
1097	150	0.736357
1097	150	1.37684
1097	150	0.119482
1097	150	0.590759
1097	150	0.0453675
1097	150	0.0362561
1097	150	1.6028
1097	150	0.990598
1100	104	393.761
1100	104	92.4489
1101	153	714.458
1107	153	124.416
1110	150	360.161
1110	150	20.1261
1112	153	398.838
1112	153	192.071
1113	136	437.86
1114	137	267.809
1114	137	19.0229
1115	152	247.349
1115	152	106.898
1115	152	2.3398
1117	120	181.76
1117	120	41.9396
1117	120	32.1878
1118	118	349.789
1118	118	2.24021
1119	104	679.476
1120	105	242.434
1120	105	56.781
1121	103	342.452
1123	135	32.5244
1125	119	393.397
1127	104	548.597
1127	104	89.5191
1128	119	633.243
1130	135	407.573
1130	135	94.1746
1130	135	7.98526
1131	151	202.947
1132	105	313.88
1134	153	639.107
1135	103	131.973
1136	102	311.84
1137	103	252.777
1138	152	552.513
1140	120	136.945
1140	120	90.2742
1140	120	2.93619
1141	134	116.245
1142	118	690.462
1143	119	94.4005
1144	135	308.373
1144	135	31.0784
1145	151	108.297
1145	151	47.872
1147	102	822.007
1148	119	545.154
1149	151	532.324
1149	151	33.3474
1149	151	53.0324
1149	151	35.6622
1150	103	44.5049
1150	103	37.2716
1151	104	429.181
1151	104	32.5109
1152	150	52.6601
1155	102	548.309
1155	102	124.854
1155	102	28.5235
1156	118	308.152
1161	135	132.754
1161	135	39.7786
1161	135	42.7212
1162	105	213.871
1165	104	354.96
1165	104	52.8497
1167	102	442.954
1168	150	225.012
1168	150	11.1541
1170	118	269.221
1172	135	461.714
1173	118	760.078
1173	118	14.2595
1175	137	433.046
1175	137	154.588
1181	102	369.543
1181	102	39.7835
1181	102	61.5375
1184	151	466.535
1184	151	108.045
1184	151	7.59728
1185	120	123.492
1188	136	20.4742
1190	103	537.396
1191	103	25.2926
1193	27	44.7904
1196	154	439.117
1196	154	57.0842
1197	102	474.179
1197	102	17.1476
1198	134	320.973
1198	134	121.052
1199	103	77.8651
1199	103	52.9447
1201	134	325.845
1201	134	45.177
1204	150	475.564
1204	150	44.7662
1208	153	479.259
1209	136	87.8853
1209	136	21.8089
1211	118	147.019
1211	118	87.1614
1211	118	21.5478
1215	119	90.9339
1218	137	381.762
1221	120	89.1235
1221	120	15.0947
1222	118	56.0045
1224	151	117.96
1229	119	56.2261
1229	119	42.6265
1231	136	243.602
1231	136	64.9455
1232	153	472.58
1233	119	724.47
1233	119	39.8047
1238	153	543.024
1240	135	529.406
1241	121	183.61
1241	121	12.1578
1242	151	506.821
1243	135	41.2764
1244	120	44.5129
1244	120	33.2651
1252	137	66.696
1253	119	32.7384
1254	151	277.062
1254	151	58.7953
1256	120	412.378
1256	120	156.863
1258	104	177.176
1258	104	27.7627
1258	104	46.9554
1261	120	358.446
1263	119	96.5484
1263	119	7.99027
1265	152	88.6359
1268	118	400.084
1270	102	438.081
1270	102	106.777
1271	118	723.804
1273	151	159.153
1273	151	61.5039
1273	151	16.1105
1274	150	579.222
1277	104	283.265
1277	104	77.153
1277	104	15.8732
1280	121	204.044
1282	137	281.751
1282	137	62.3555
1284	136	347.696
1285	118	34.1357
1287	121	93.9553
1288	153	144.286
1288	153	18.5048
1290	150	567.438
1292	150	32.2087
1292	150	68.2868
1293	134	4.57467
1293	134	4.38374
1293	134	8.75096
1293	134	1.51839
1293	134	0.294226
1293	134	0.0243704
1293	134	0.0334109
1293	134	0.0237838
1293	134	0.0234261
1293	134	0.980041
1295	150	269.502
1295	150	24.9647
1296	105	258.173
1296	105	53.8098
1297	121	53.7863
1298	136	544.506
1300	119	428.28
1301	121	406.731
1302	120	535.306
1302	120	15.7421
1303	118	81.9696
1303	118	80.9496
1306	136	628.199
1308	137	442.966
1308	137	15.2503
1309	103	317.864
1309	103	134.261
1310	121	377.591
1311	137	603.852
1311	137	126.146
1318	104	319.983
1318	104	50.5723
1319	134	615.394
1319	134	42.7152
1321	105	1.81217
1321	105	3.74939
1322	151	845.972
1323	120	122.467
1323	120	7.81545
1324	120	68.6829
1326	134	431.904
1327	121	554.586
1329	150	196.481
1329	150	48.9577
1334	135	84.0756
1334	135	22.6431
1335	152	178.818
1339	152	145.899
1339	152	44.7392
1341	153	553.449
1341	153	54.699
1341	153	18.5362
1347	120	444.572
1350	151	166.335
1352	121	208.122
1354	103	377.184
1356	119	454.448
1360	136	335.857
1364	134	207.108
1365	102	335.98
1368	151	150.037
1370	121	630.317
1371	104	585.962
1371	104	39.1351
1373	102	209.72
1373	102	5.45292
1375	121	131.797
1375	121	60.5685
1376	104	330.911
1379	120	114.707
1379	120	56.3972
1381	104	136.097
1381	104	18.1815
1382	136	611.211
1386	120	263.744
1386	120	80.7491
1387	119	255.142
1387	119	31.8105
1388	102	68.4852
1388	102	12.4336
1389	105	228.654
1389	105	96.4629
1397	152	135.46
1399	105	263.964
1399	105	32.7519
1405	135	148.058
1405	135	121.541
1405	135	26.0464
1406	103	488.259
1408	105	401.672
1408	105	130.854
1410	150	59.9607
1411	104	214.363
1414	120	843.033
1415	151	405.355
1416	136	313.58
1416	136	11.7011
1418	104	401.341
1418	104	63.794
1420	152	588.513
1420	152	60.2393
1422	134	139.963
1422	134	36.5758
1423	134	321.847
1425	118	206.411
1425	118	59.8302
1426	104	561.839
1426	104	82.9782
1426	104	22.2861
1429	118	190.277
1429	118	16.3437
1431	153	21.3118
1431	153	50.8236
1432	104	179.474
1436	152	217.931
1436	152	179.916
1436	152	15.1093
1437	137	185.112
1438	102	480.418
1438	102	5.75733
1442	121	210.071
1442	121	168.371
1443	151	362.789
1444	134	335.114
1447	104	322.769
1447	104	57.5803
1448	153	499.911
1448	153	107.828
1450	102	60.2331
1452	105	99.3687
1452	105	54.8655
1453	152	478.879
1454	121	363.271
1457	105	131.139
1457	105	45.0796
1458	105	376.892
1458	105	102.522
1458	105	27.9068
1459	121	175.78
1459	121	63.4508
1460	152	47.7225
1461	136	410.627
1461	136	47.3641
1464	134	215.557
1466	137	313.548
1470	119	296.955
1471	151	972.367
1472	150	308.789
1474	134	517.571
1476	137	684.449
1477	152	672.083
1479	102	513.195
1480	137	311.836
1481	118	217.053
1481	118	91.7246
1484	136	340.929
1484	136	34.9831
1488	135	110.097
1496	134	502.029
1497	134	625.487
1501	152	340.938
1501	152	138.998
1501	152	21.0596
1502	134	336.56
1502	134	57.9008
1509	102	288.879
1509	102	122.839
1509	102	62.5383
1510	118	223.285
1510	118	48.4349
1512	119	439.614
1515	136	417.059
1516	104	173.772
1516	104	34.2209
1518	136	175.325
1518	136	4.97717
1519	136	607.255
1519	136	51.7332
1526	137	317.09
1526	137	34.221
1527	152	142.615
1527	152	39.8876
1527	152	38.4032
1527	152	34.3945
1530	104	506.459
1530	104	58.2842
1530	104	42.7293
1531	105	4.24772
1531	105	20.4994
1536	121	644.816
1537	152	535.434
1539	153	74.4687
1539	153	11.3156
1541	134	511.006
1541	134	13.5535
1543	152	324.222
1543	152	62.9264
1544	103	251.03
1544	103	64.5768
1545	105	428.53
1547	137	62.3052
1548	118	295.701
1548	118	51.9586
1548	118	55.0134
1553	152	56.2556
1557	104	307.479
1557	104	57.8141
1559	151	468.708
1561	120	377.634
1561	120	67.5848
1564	135	42.4208
1568	151	71.7101
1569	118	41.0476
1570	152	354.492
1574	105	373.85
1574	105	46.7537
1575	150	62.7119
1577	136	502.43
1579	103	384.551
1580	119	583.292
1580	119	45.6
